id,product_name_es,product_name,price
8480000094308.0,Quinoa,Quinoa,1.7950000000000002
8410055150018.0,Font Vella,Font Vella,1.7
8480000293138.0,Bebida de soja con calcio,Bebida de soja con calcio,0.95
8480000150936.0,Mermelada de fresa 0% azúcares,Mermelada de fresa 0% azúcares,1.3
8410180118556.0,Dinosaurus,,1.6
8480000171511.0,Tomate frito,Tomate frito,1.0899999999999999
8480000592477.0,Pechuga pavo finas lonchas reducido de sal,Pechuga pavo finas lonchas reducido de sal,2.15875
8480000180551.0,Atún Claro en Aceite de Girasol,Atún Claro en Aceite de Girasol,2.6
8480000510266.0,,,2.079166666666667
8480000141323.0,Galletas maría doradas,Galletas maría doradas,0.9
8480000209962.0,Yaourt con trozos de fresa,Yaourt con trozos de fresa,0.0
5449000004840.0,Fanta Naranja,Fanta,1.4208510638297875
20047559.0,Yogur natural al estilo griego,creamy Greek natural yoghurt,1.550877192982456
8480000210739.0,+proteínas con arándanos,+proteínas con arándanos,1.35
8480000399090.0,Gazpacho tradicional,Gazpacho tradicional,1.44
8480000171283.0,Tomate frito con aceite de oliva,Tomate frito con aceite de oliva,0.85
5053990127740.0,Sour cream & onion,Sour cream & onion,0.0
8480000823236.0,Pan de molde integral sin corteza,Pan de molde integral sin corteza,1.1
8480000093592.0,Copos de maíz,Copos de maíz,1.8539999999999999
8410789140118.0,Tofu firme,Tofu firme,2.0
8480000160065.0,Tomate triturado,Tomate triturado,0.575
3700123300014.0,Aquarel,Aquarel,1.4799999999999998
8480000124937.0,Chocolate negro 85% cacao,Chocolate negro 85% cacao,1.7775609756097557
8480000828422.0,Pan de espelta integral 100%,Pan de espelta integral 100%,1.2000000000000002
8480000107206.0,Leche semidesnatada sin lactosa,Leche semidesnatada sin lactosa,3.1800000000000006
8480000171313.0,Tomate frito receta artesana,Tomate frito receta artesana,1.49
8480000092649.0,Cereales rellenos de leche,Cereales rellenos de leche,1.4466666666666665
8480000094681.0,"Barritas con avena, chocolate negro y naranja 0%","Barritas con avena, chocolate negro y naranja 0%",1.15
8480000823229.0,Pan de molde blanco sin corteza,Pan de molde blanco sin corteza,1.25
8480000198174.0,Edulcorante de stevia,Edulcorante de stevia,2.1525
8480000551085.0,Fuet Espetec Extra,,1.99
8480000171122.0,Fritada pisto,,0.95
8480000093554.0,Muesli crunchy chocolate,Muesli crunchy chocolate,1.75
8480000349484.0,Pistacho tostado 0% sal añadida,Pistacho tostado 0% sal añadida,1.8
8480000822956.0,Pan 30% avena,Pan 30% avena,1.25
8410014448170.0,Original 0%,Original 0%,2.9357142857142855
8480000590756.0,Lomo,Lomo,6.068823529411765
8480000173607.0,Salsa soja,Salsa soja,1.4300000000000002
5449000177551.0,Coca-Cola Zero azúcar Zero cafeína,Coca-Cola Zero azúcar Zero cafeína,2.9
8480000202109.0,Yogur natural 0%,Yogur natural 0%,2.0568750000000002
8480000073136.0,Caldo de pollo,Caldo de pollo,1.1800000000000002
8480000390325.0,Zumo pura naranja con pulpa,Zumo pura naranja con pulpa,1.0
8410100020549.0,Nescafé Classic Natural,Nescafé Classic,4.33
8480000141415.0,Tortitas de arroz con chocolate blanco,Tortitas de arroz con chocolate blanco,1.4275
8480000349613.0,Chía,Chía,1.9333333333333333
8480000152039.0,Piña en su jugo,Piña en su jugo,1.5999999999999999
8722700136224.0,,Original,2.9357142857142855
8480000140067.0,Maria integral,Maria integral,0.9
8480000050144.0,Arroz integral redondo,Arroz integral redondo,1.49
8480000124944.0,Chocolate negro 72%,Chocolate negro 72%,1.7775609756097557
8410297112041.0,Leche entera,Leche entera,2.657272727272727
8480000342201.0,Cocktail natural,Cocktail natural,1.675
8480000070326.0,Caldo de verduras,Caldo de verduras,0.9216666666666667
8410128650315.0,Bebida de soja Natural,Classic Soya drink,3.414444444444445
8480000198020.0,Ciclamato y sacarina,Ciclamato y sacarina,0.0
8480000239198.0,Bebida de arroz y coco,Bebida de arroz y coco,5.6
8480000838681.0,Pan de molde 100% integral 0% azúcares añadidos,Pan de molde 100% integral 0% azúcares añadidos,1.09
8480000141132.0,Galletas digestive fibra 23%,Galletas digestive fibra 23%,1.4
8480000349637.0,Mezcla de semillas,Mezcla de semillas,1.1
8480000171535.0,Tomate frito estilo casero con aceite de oliva,Tomate frito estilo casero con aceite de oliva,0.93
8411547001085.0,Agua mineral natural,Agua mineral natural,1.5528571428571432
8027890010232.0,Mini hamburguesas,Mini hamburguesas,1.6079999999999999
8480000340313.0,Cacahuete tostado 0% sal añadida,Cacahuete tostado 0% sal añadida,1.125
8480000094575.0,Avena molida,Avena molida,1.0
8711100080060.0,Harina fina de maíz,,1.486610169491525
8480000211514.0,Yogur +proteínas mango maracuyá,Yogur +proteínas mango maracuyá,1.35
8480000141576.0,Rebuenas,Rebuenas,1.6602597402597403
8480000208804.0,Yogur beber 0% fresa,Yogur beber 0% fresa,1.4633333333333325
8480000829283.0,Pan tostado  integral,Pan tostado  integral,1.25
8712566298297.0,Gran mayonesa,Gran mayonesa,12.690999999999999
8423352800159.0,Leche De Almendras,Leche De Almendras,3.5833333333333335
